job_id,industry_name,inferred,type
3699052892,Motor Vehicle Manufacturing,1,Commuter benefits
3699052892,Renewable Energy Semiconductor Manufacturing,1,Commuter benefits
3699052892,Utilities,1,Commuter benefits
3699052892,Motor Vehicle Manufacturing,1,401(k)
3699052892,Renewable Energy Semiconductor Manufacturing,1,401(k)
3699052892,Utilities,1,401(k)
3699052900,Biotechnology Research,1,401(k)
3699052900,Pharmaceutical Manufacturing,1,401(k)
3699052990,Renewable Energy Semiconductor Manufacturing,0,Medical insurance
3699052990,Renewable Energy Semiconductor Manufacturing,0,Vision insurance
3699052990,Renewable Energy Semiconductor Manufacturing,0,Dental insurance
3699052990,Renewable Energy Semiconductor Manufacturing,0,401(k)
3699053670,Restaurants,1,401(k)
3699053672,Restaurants,1,401(k)
3699053711,Software Development,1,Commuter benefits
3699053711,Software Development,1,Tuition assistance
3699053711,Software Development,1,Disability insurance
3699053789,Food and Beverage Manufacturing,1,Disability insurance
3699053789,Food and Beverage Services,1,Disability insurance
3699053789,Manufacturing,1,Disability insurance
3699053833,Online Audio and Video Media,1,Vision insurance
3699053833,Online Audio and Video Media,1,Dental insurance
3699053833,Online Audio and Video Media,1,401(k)
3699053873,Restaurants,1,401(k)
3699053892,Software Development,1,Vision insurance
3699053892,Software Development,1,401(k)
3699053928,Software Development,1,Vision insurance
3699053928,Software Development,1,401(k)
3699053936,Automation Machinery Manufacturing,1,Commuter benefits
3699053936,Industrial Machinery Manufacturing,1,Commuter benefits
3699053936,Manufacturing,1,Commuter benefits
3699053936,Automation Machinery Manufacturing,1,Vision insurance
3699053936,Industrial Machinery Manufacturing,1,Vision insurance
3699053936,Manufacturing,1,Vision insurance
3699053957,Financial Services,1,401(k)
3699053957,Financial Services,1,Disability insurance
3699053997,Software Development,0,Medical insurance
3699053997,Hospitals and Health Care,0,Medical insurance
3699053997,Software Development,0,Vision insurance
3699053997,Hospitals and Health Care,0,Vision insurance
3699053997,Software Development,0,Dental insurance
3699053997,Hospitals and Health Care,0,Dental insurance
3699053997,Software Development,0,401(k)
3699053997,Hospitals and Health Care,0,401(k)
3699053997,Software Development,0,Disability insurance
3699053997,Hospitals and Health Care,0,Disability insurance
3699054572,Restaurants,1,401(k)
3699054638,Motor Vehicle Manufacturing,1,Disability insurance
3699054638,Renewable Energy Semiconductor Manufacturing,1,Disability insurance
3699054638,Utilities,1,Disability insurance
3699054638,Motor Vehicle Manufacturing,1,Commuter benefits
3699054638,Renewable Energy Semiconductor Manufacturing,1,Commuter benefits
3699054638,Utilities,1,Commuter benefits
3699054638,Motor Vehicle Manufacturing,1,401(k)
3699054638,Renewable Energy Semiconductor Manufacturing,1,401(k)
3699054638,Utilities,1,401(k)
3699054639,Motor Vehicle Manufacturing,1,Disability insurance
3699054639,Renewable Energy Semiconductor Manufacturing,1,Disability insurance
3699054639,Utilities,1,Disability insurance
3699054639,Motor Vehicle Manufacturing,1,Commuter benefits
3699054639,Renewable Energy Semiconductor Manufacturing,1,Commuter benefits
3699054639,Utilities,1,Commuter benefits
3699054639,Motor Vehicle Manufacturing,1,401(k)
3699054639,Renewable Energy Semiconductor Manufacturing,1,401(k)
3699054639,Utilities,1,401(k)
2148434137,IT Services and IT Consulting,1,Vision insurance
2148434137,Software Development,1,Vision insurance
2148434137,IT Services and IT Consulting,1,401(k)
2148434137,Software Development,1,401(k)
3699054696,Hospitals and Health Care,1,401(k)
3699054712,Hospitals and Health Care,1,Vision insurance
3699054712,Hospitals and Health Care,1,Medical insurance
3699054767,Restaurants,1,401(k)
3699054769,Restaurants,1,401(k)
3699054831,Software Development,1,Vision insurance
3699054831,Software Development,1,401(k)
3699054833,Software Development,1,Vision insurance
3699054833,Software Development,1,401(k)
3699054841,Hospitals and Health Care,1,Vision insurance
3699054841,Hospitals and Health Care,1,401(k)
3699054900,Staffing and Recruiting,1,401(k)
3699054900,Medical Equipment Manufacturing,1,401(k)
3699054900,Pharmaceutical Manufacturing,1,401(k)
3699054915,IT Services and IT Consulting,1,401(k)
3699054915,IT Services and IT Consulting,1,Vision insurance
3699054938,Law Practice,1,401(k)
3699054938,Legal Services,1,401(k)
3699054938,Law Practice,1,Commuter benefits
3699054938,Legal Services,1,Commuter benefits
3699054948,Construction,0,Medical insurance
3699054948,Construction,0,Vision insurance
3699054948,Construction,0,Dental insurance
3699054948,Construction,0,401(k)
3699054955,Advertising Services,1,401(k)
3699054955,"Technology, Information and Internet",1,401(k)
3699055436,Restaurants,1,401(k)
3699055438,Restaurants,1,401(k)
3699055439,Restaurants,1,401(k)
3699055440,Restaurants,1,401(k)
3699055517,Motor Vehicle Manufacturing,1,Disability insurance
3699055517,Renewable Energy Semiconductor Manufacturing,1,Disability insurance
3699055517,Utilities,1,Disability insurance
3699055517,Motor Vehicle Manufacturing,1,Commuter benefits
3699055517,Renewable Energy Semiconductor Manufacturing,1,Commuter benefits
3699055517,Utilities,1,Commuter benefits
3699055517,Motor Vehicle Manufacturing,1,401(k)
3699055517,Renewable Energy Semiconductor Manufacturing,1,401(k)
3699055517,Utilities,1,401(k)
3699055654,Restaurants,1,401(k)
3699055655,Restaurants,1,401(k)
3699055656,Restaurants,1,401(k)
3699055659,Restaurants,1,401(k)
3699055660,Restaurants,1,401(k)
3699055661,Restaurants,1,401(k)
3699055683,Software Development,1,Vision insurance
3699055683,Software Development,1,401(k)
3699055708,Software Development,1,Vision insurance
3699055708,Software Development,1,401(k)
3699055716,Software Development,1,Vision insurance
3699055716,Software Development,1,401(k)
3699055737,Business Consulting and Services,1,Commuter benefits
3699055737,IT Services and IT Consulting,1,Commuter benefits
3699055737,Information Services,1,Commuter benefits
3699055737,Business Consulting and Services,1,Vision insurance
3699055737,IT Services and IT Consulting,1,Vision insurance
3699055737,Information Services,1,Vision insurance
3699055821,Renewable Energy Semiconductor Manufacturing,0,Dental insurance
3699055821,Renewable Energy Semiconductor Manufacturing,0,Vision insurance
3699055821,Renewable Energy Semiconductor Manufacturing,0,Medical insurance
3699055886,Wellness and Fitness Services,1,Medical insurance
3699055899,Restaurants,1,Vision insurance
3699055899,Restaurants,1,401(k)
3699055900,Restaurants,1,Vision insurance
3699055900,Restaurants,1,401(k)
3699055930,Food and Beverage Services,1,401(k)
3699055930,Food and Beverage Manufacturing,1,401(k)
3699055930,Farming,1,401(k)
3699055966,Insurance,1,401(k)
3699055995,Financial Services,1,Disability insurance
3699056350,Restaurants,1,401(k)
3699056448,Biotechnology Research,1,401(k)
3699056448,Pharmaceutical Manufacturing,1,401(k)
3699056531,Insurance,1,401(k)
3699056580,Restaurants,1,401(k)
3699056615,Software Development,1,Vision insurance
3699056615,Software Development,1,401(k)
3699056626,Software Development,1,Vision insurance
3699056626,Software Development,1,401(k)
3699056641,Software Development,1,Vision insurance
3699056641,Software Development,1,401(k)
3699056643,Software Development,1,Vision insurance
3699056643,Software Development,1,401(k)
3699056670,Real Estate,1,Dental insurance
3699056670,Real Estate,1,Disability insurance
3699056738,Insurance,1,401(k)
3699056738,Insurance,1,Tuition assistance
3699056742,Insurance,1,401(k)
3699056742,Insurance,1,Tuition assistance
3699056750,Real Estate,1,Dental insurance
3699056750,Real Estate,1,Disability insurance
3699056789,"Appliances, Electrical, and Electronics Manufacturing",1,401(k)
3699056789,"Appliances, Electrical, and Electronics Manufacturing",1,Disability insurance
3699056816,Restaurants,1,Vision insurance
3699056816,Restaurants,1,401(k)
3699056861,Staffing and Recruiting,0,Medical insurance
3699056861,Staffing and Recruiting,0,Vision insurance
3699056861,Staffing and Recruiting,0,Dental insurance
3699056861,Staffing and Recruiting,0,401(k)
3699056861,Staffing and Recruiting,0,Pension plan
3699056875,Insurance,1,401(k)
3699056886,Hospitals and Health Care,1,Medical insurance
3699056886,"Transportation, Logistics, Supply Chain and Storage",1,Medical insurance
3699056886,Medical Equipment Manufacturing,1,Medical insurance
3694138574,Architecture and Planning,0,Medical insurance
3694138574,Architecture and Planning,0,Vision insurance
3694138574,Architecture and Planning,0,Dental insurance
3694138574,Architecture and Planning,0,401(k)
3694138574,Architecture and Planning,0,Paid maternity leave
3694138574,Architecture and Planning,0,Disability insurance
3699057129,Restaurants,1,401(k)
3699057131,Restaurants,1,401(k)
3699057134,Restaurants,1,401(k)
3699057188,Restaurants,1,401(k)
3699057347,Restaurants,1,401(k)
3699057348,Restaurants,1,401(k)
3699057367,Software Development,1,Vision insurance
3699057367,Software Development,1,401(k)
3699057370,Software Development,1,Vision insurance
3699057370,Software Development,1,401(k)
3699057371,Software Development,1,Vision insurance
3699057371,Software Development,1,401(k)
3699057398,Software Development,1,Vision insurance
3699057398,Software Development,1,401(k)
3699057402,Software Development,1,Vision insurance
3699057402,Software Development,1,401(k)
3699057412,Software Development,1,Vision insurance
3699057412,Software Development,1,401(k)
3699057417,Software Development,1,Vision insurance
3699057417,Software Development,1,401(k)
3699057418,Software Development,1,Vision insurance
3699057418,Software Development,1,401(k)
3699057463,Information Technology & Services,1,401(k)
3699057463,Information Technology & Services,1,Disability insurance
3699057494,Paper and Forest Product Manufacturing,1,Disability insurance
3699057494,Paper and Forest Product Manufacturing,1,401(k)
3699057565,Government Administration,0,Medical insurance
3699057565,Government Administration,0,Dental insurance
3699057565,Government Administration,0,401(k)
3699057565,Government Administration,0,Vision insurance
3699057565,Government Administration,0,Pension plan
3699057565,Government Administration,0,Paid maternity leave
3699057565,Government Administration,0,Paid paternity leave
3699057565,Government Administration,0,Tuition assistance
3699057565,Government Administration,0,Student loan assistance
3699057565,Government Administration,0,Disability insurance
3699057608,Investment Banking,0,Medical insurance
3699057608,Leasing Non-residential Real Estate,0,Medical insurance
3699057609,IT Services and IT Consulting,1,401(k)
3699057610,IT Services and IT Consulting,1,401(k)
3699057650,Public Relations and Communications Services,0,Medical insurance
3699057650,Public Relations and Communications Services,0,401(k)
3699057685,Medical Equipment Manufacturing,1,401(k)
3699057778,Public Relations and Communications Services,0,Medical insurance
3699057778,Public Relations and Communications Services,0,Vision insurance
3699057778,Public Relations and Communications Services,0,Dental insurance
3699057778,Public Relations and Communications Services,0,401(k)
3699057778,Public Relations and Communications Services,1,Commuter benefits
3699057778,Public Relations and Communications Services,1,Disability insurance
3699057782,Financial Services,1,401(k)
3699057784,Financial Services,1,401(k)
3699057919,Pharmaceutical Manufacturing,1,Medical insurance
3699057919,Automation Machinery Manufacturing,1,Medical insurance
3699057919,Packaging and Containers Manufacturing,1,Medical insurance
3699058043,Restaurants,1,401(k)
3699058044,Restaurants,1,401(k)
3699058045,Restaurants,1,401(k)
3699058046,Restaurants,1,401(k)
3699058080,Software Development,1,Vision insurance
3699058080,Software Development,1,401(k)
3699058083,Software Development,1,Vision insurance
3699058083,Software Development,1,401(k)
3699058091,Software Development,1,Vision insurance
3699058091,Software Development,1,401(k)
3699058094,Software Development,1,Vision insurance
3699058094,Software Development,1,401(k)
3699058095,Hospitals and Health Care,1,401(k)
3699058158,Real Estate,1,Dental insurance
3699058158,Real Estate,1,Disability insurance
3699058170,Insurance,1,401(k)
3699058170,Insurance,1,Tuition assistance
3699058178,Insurance,1,401(k)
3699058178,Insurance,1,Tuition assistance
3699058196,Insurance,1,401(k)
3699058196,Insurance,1,Tuition assistance
3699058244,Retail,1,401(k)
3699058265,Software Development,1,401(k)
3699058268,Restaurants,1,Vision insurance
3699058268,Restaurants,1,401(k)
3699058269,Restaurants,1,Vision insurance
3699058269,Restaurants,1,401(k)
3699058270,Restaurants,1,Vision insurance
3699058270,Restaurants,1,401(k)
3699058305,IT Services and IT Consulting,1,401(k)
3699058307,IT Services and IT Consulting,1,401(k)
3699058357,Computers and Electronics Manufacturing,0,Medical insurance
3699058357,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3699058357,Wireless Services,0,Medical insurance
3699058357,Computers and Electronics Manufacturing,0,Vision insurance
3699058357,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3699058357,Wireless Services,0,Vision insurance
3699058357,Computers and Electronics Manufacturing,0,Dental insurance
3699058357,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3699058357,Wireless Services,0,Dental insurance
3699058364,Financial Services,1,Disability insurance
3699058376,IT Services and IT Consulting,0,Medical insurance
3699058376,IT Services and IT Consulting,0,401(k)
3694136714,Construction,0,Medical insurance
3694136714,Airlines and Aviation,0,Medical insurance
3694136714,IT Services and IT Consulting,0,Medical insurance
3694136714,Construction,0,Vision insurance
3694136714,Airlines and Aviation,0,Vision insurance
3694136714,IT Services and IT Consulting,0,Vision insurance
3694136714,Construction,0,401(k)
3694136714,Airlines and Aviation,0,401(k)
3694136714,IT Services and IT Consulting,0,401(k)
3694136714,Construction,0,Dental insurance
3694136714,Airlines and Aviation,0,Dental insurance
3694136714,IT Services and IT Consulting,0,Dental insurance
3694136714,Construction,0,Paid maternity leave
3694136714,Airlines and Aviation,0,Paid maternity leave
3694136714,IT Services and IT Consulting,0,Paid maternity leave
3694136714,Construction,0,Disability insurance
3694136714,Airlines and Aviation,0,Disability insurance
3694136714,IT Services and IT Consulting,0,Disability insurance
